date,title,subtitle,standfirst,url,rank
2004-08-20,Prisoners of Gaza crowd border in vain hope of leaving,Lives on hold as Israelis block men aged between 16 and 35 and people with metal in their bodies.,Lives on hold as Israelis block men aged between 16 and 35 and people with metal in their bodies,https://www.theguardian.com/world/2004/aug/20/israel,8
2004-08-21,Kennedy's name on US 'no-fly' list,"Senator Ted Kennedy, a man with one of the most recognisable faces in American politics, was challenged by security officials on five US flights this year because his name was on the ""no-fly"" list of suspected terrorists.",NA,https://www.theguardian.com/world/2004/aug/21/usa.suzannegoldenberg,14
2004-08-22,Bomb attack kills 12 at Bangladesh rally,At least 12 people were killed and 100 wounded in a bomb attack yesterday on an opposition rally in Bangladesh's capital Dhaka.,NA,https://www.theguardian.com/world/2004/aug/22/bangladesh,12
2004-08-23,Judge wants speed on Abu Ghraib evidence,A military judge today warned the US government that the slowness of its investigations into alleged abuse at an Iraqi prison could derail the cases against the accused soldiers.,NA,https://www.theguardian.com/world/2004/aug/23/usa.iraq,2
2004-08-24,High-quality photocopiers lead to boom in fake Dalís,Finnish police raid sparks Europe-wide investigation into art fraud.,Finnish police raid sparks Europe-wide investigation into art fraud,https://www.theguardian.com/world/2004/aug/24/arts.artsnews1,1
2004-08-25,Leader: Israel,"<b>Leader:</b> It is two weeks since a British journalist was detained on arrival in Israel and told she would be deported as a political activist whose reports would ""not be objective"".",NA,https://www.theguardian.com/news/2004/aug/25/israel.pressandpublishing,3
2004-08-26,Rock band's effluent offence,"One of America's most popular live rock outfits, the Dave Matthews Band, was facing a hefty fine after state prosecutors in Illinois alleged that a band tour bus had deposited 360kg (800lb) of human waste on 100 boat passengers taking an architectural tour of the Chicago river.",NA,https://www.theguardian.com/world/2004/aug/26/arts.artsnews,4
2004-08-27,The trouble with lists,"Another day, another pointless power list wasting space. Anyway, here's my top five things I hate about lists","Another day, another pointless power list wasting space. Anyway, here's my top five things I hate about lists",https://www.theguardian.com/world/2004/aug/27/gender.uk,3
2004-08-28,US general accused in Abu Ghraib abuse scandal,"The top US commander in Iraq approved severe interrogation practices that violated the Geneva Conventions, the New York Times said yesterday, quoting classified parts of a military report on abuses at Abu Ghraib prison.",NA,https://www.theguardian.com/world/2004/aug/28/iraq.usa,21
2004-08-29,America's hell-hole jail finds God - and redemption,"From the banks of the Mississippi, violent convicts are preaching religious conversion.","From the banks of the Mississippi, violent convicts are preaching religious conversion",https://www.theguardian.com/world/2004/aug/29/usa.paulharris,4
2004-08-30,Michele Hanson: I must not admire friends' husbands,<B>Michele Hanson: </B>There are two things one should never do: criticise another woman's child or praise another woman's husband/partner.,NA,https://www.theguardian.com/world/2004/aug/30/gender.michelehanson,1
2004-08-31,"Be reasonable, Sudan urges UN","Sudan is hoping for a ""reasonable"" security council decision on sanctions, its foreign minister said yesterday as the deadline for compliance with UN demands expired.",NA,https://www.theguardian.com/world/2004/aug/31/sudan.unitednations,12
2004-09-01,Turks attack Kurdish rebels,"Two Turks and 11 Kurds have been killed in three days' of fighting between the army and the Kurdistan Workers party or PKK, now known as Kongra-Gel, in Hakkari province on the Turkish border with Iraq.",NA,https://www.theguardian.com/world/2004/sep/01/turkey,1
2004-09-02,Muslim schoolgirls risk careers for their symbolic headscarves,Pupils defy law on secular school uniform.,Pupils defy law on secular school uniform,https://www.theguardian.com/world/2004/sep/02/schools.schoolsworldwide,2
2004-09-03,Capital letters,Bicycling barber prepares to move with Olympian times. <B>Jonathan Watts</B> in Beijing reports.,Bicycling barber prepares to move with Olympian times,https://www.theguardian.com/world/2004/sep/04/china.jonathanwatts,3
2004-09-04,EU doubts over handling of Beslan crisis shatter unity,Europe's show of unity with Vladimir Putin was shattered yesterday when Russia accused the European Union of 'blasphemy' for demanding an explanation of how the Beslan school hostage crisis ended in massacre.,NA,https://www.theguardian.com/world/2004/sep/05/eu.chechnya,16
2004-09-06,Papa Wemba faces people-smuggling charges over 'recruits' for his band,"Papa Wemba, the world music star known as the King of Congolese Rumba Rock, will be tried in France in October for allegedly smuggling at least 150 people into the country by claiming they were members of his band, his French lawyer said yesterday.",NA,https://www.theguardian.com/world/2004/sep/07/france.congo,4
2004-09-07,Venice film festival shows the strain,"The quality of mercy, as Portia observes in the Merchant of Venice, is not strain'd - but much of this year's Venice film festival has become extremely strain'd.",NA,https://www.theguardian.com/world/2004/sep/07/filmfestivals.venicefilmfestival2004,15
2004-09-08,Japan goes to war on the big screen,<p>The Japanese film industry is gearing up to make four new big-budget films based around the second world war.</p>,NA,https://www.theguardian.com/world/2004/sep/09/japan.artsfeatures,2
2004-09-09,Thailand takes on Hollywood over film that 'humiliates' Buddhism,"Thai authorities have expressed outrage over a poster for Hollywood Buddha, an award-winning independent picture by a French film-maker.",NA,https://www.theguardian.com/world/2004/sep/09/filmnews.thailand,3
2004-09-10,Life after terror: part two,Tomorrow is the third anniversary of the epoch-shaping onslaught on New York and Washington but a string of other al-Qaida attacks since 1998 has left little mark on our consciousness. What has terrorism done to the lives of ordinary people from Casablanca to Karachi? Our team of reporters asked nine people living in the shadow of the bombers.,"Tomorrow is the third anniversary of the epoch-shaping onslaught on New York and Tomorrow is the third anniversary of the epoch-shaping onslaught on New York and Washington but a string of other al-Qaida attacks since 1998 has left little mark on our consciousness. What has terrorism done to the lives of ordinary people from Casablanca to Karachi? Our team of reporters asked nine people living in the shadow of the bombers.<BR>  <A HREF=""http://www.guardian.co.uk/alqaida/story/0,12469,1301484,00.html"">Read part three of life after terror</A>",https://www.theguardian.com/world/2004/sep/10/alqaida.terrorism1,1
2004-09-11,"50 days to go, 10 points behind, Kerry struggles for second wind","Julian Borger with Democrats on the campaign trail in Ohio, Iowa and Missouri.","Julian Borger with Democrats on the campaign trail in Ohio, Iowa and Missouri",https://www.theguardian.com/world/2004/sep/11/uselections2004.usa,1
2004-09-12,Outcry as Turks plan law to ban adultery,"A country shocked by the alleged honour killing of a young mother is torn by its Islamic traditions, reports Jonny Dymond in Istanbul.",A country shocked by the alleged honour killing of a young mother is torn by its Islamic traditions,https://www.theguardian.com/world/2004/sep/12/turkey.theobserver,21
2004-09-13,Letters: Parallels between Crimea and Iraq,"<b>Letters: </b> Your leader on the Crimean war (September 11) refers to its modern resonances and asks ""What was it about?"" It seems that Britain and France were indeed attempting to resist Russian aggression towards the Ottoman empire.",NA,https://www.theguardian.com/world/2004/sep/14/russia.guardianletters,4
2004-09-14,'No proof' of Iranian nuclear weapons programme,The head of the UN's nuclear watchdog today said he was not certain that Iran's nuclear ambitions were entirely peaceful - but added he had seen no evidence to back allegations that the country was attempting to build a bomb.,NA,https://www.theguardian.com/world/2004/sep/14/iran,14
2004-09-15,Milosevic war crimes trial suspended,The war crimes trial of the former Yugoslav president Slobodan Milosevic was today adjourned for a month after key witnesses refused to appear in protest at the court's decision to appoint defence lawyers.,NA,https://www.theguardian.com/world/2004/sep/15/warcrimes.balkans,3
2004-09-16,Timothy Garton Ash: The end of Blairismo,"<B>Timothy Garton Ash:</B> His European believers have lost faith, but the alternatives are worse.","His European believers have lost faith, but the alternatives are worse",https://www.theguardian.com/world/2004/sep/16/italy.labour,2
2004-09-17,International news in brief,"Jakarta fears more bombs | Man drowns his father, 84 | Ukraine poll rival poisoned | Judge upholds sex boycott",NA,https://www.theguardian.com/world/2004/sep/18/1,1
2004-09-18,"Jonathan Romain: God, belief and action","<B>Jonathan Romain:</B> Many Jews have a God problem. This is not the official line, which states unequivocally that Judaism is founded on belief in the one God, but it is true in real terms and may affect those crowding into synagogues this week at the start of the Jewish new year.",NA,https://www.theguardian.com/world/2004/sep/18/religion.uk,7
2004-09-19,Dynasty rises amid riches of the steppes,"As the new economic tiger of Kazakhstan goes to the polls, one family is sure to win.","As the new economic tiger of Kazakhstan goes to the polls, one family is sure to win",https://www.theguardian.com/world/2004/sep/19/davidsmith.theobserver,10
